data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
,#country+code,#event+code,,#date+occurred,,,#event+type,,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#adm3+name,#loc+name,#geo+lat,#geo+lon,,#meta+source,,#description,#affected+killed,,
4975431,404,KEN1986,1986,12/01/2007,2007,3,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Migori,Suna East,Suna Central,Kadika,-1.0833,34.4833,2,"Peace Net Keyna, Election Watch, Issue 5 - December",Other,1 man was killed when opposition supporters stormed a PNU meeting - electoral violence,1,1552577634,KEN
4975435,404,KEN1983,1983,12/01/2007,2007,1,Battles,Armed clash,Military Forces of Kenya (2002-2013),,1,Unidentified Armed Group (Somalia),,3,13,Eastern Africa,Kenya,Garissa,Dadaab,Liboi,Liboi,0.3534,40.8723,2,Local Media Source,National,Kenyan troops stationed near the Somalia-Kenya border engaged fighters in a heavy battle. The fighters are believed to loyal to Col. Hasan Abdullahi Hirsi Turki who was a member of the Council of Somali Islamic Courts,0,1552577634,KEN
4975442,404,KEN1973,1973,11/30/2007,2007,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Nakuru,Molo,Sirikwa,Molo,-0.248,35.737,3,KRCS 04/12/2007,National,"Thousands displaced following several attacks in the area (almost 9,000 over two days)",0,1552577634,KEN
4975443,404,KEN1975,1975,11/30/2007,2007,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Mandera,Mandera East,Township,Harari Village,3.9333,41.8666,2,IRIN 04/12/2007,Other,1 person killed after clash between rival clans sparked further violence,1,1552577634,KEN
4975444,404,KEN1976,1976,11/30/2007,2007,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Mandera,Mandera East,Township,Mandera,3.9357,41.8542,1,IRIN 04/12/2007,Other,3 businessmen were killed after clash between rival clans sparked further violence,3,1552577634,KEN
4975445,404,KEN1978,1978,11/30/2007,2007,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Nakuru,Molo,Sirikwa,Molo,-0.248,35.737,3,"Peace Net Keyna, Election Watch, Issue 3 -November 2007",Other,Demonstrations took place in response to clash between rival clans. Residents accused police of discriminatory arrests,0,1552577634,KEN
4975449,404,KEN1974,1974,11/30/2007,2007,1,Battles,Armed clash,Unidentified Armed Group (Kenya),,3,Unidentified Armed Group (Kenya),,3,33,Eastern Africa,Kenya,Mandera,Mandera East,Township,Mandera,3.9357,41.8542,3,IRIN 04/12/2007,Other,1 killed and 6 serioulsy injured in clashes between rival clans (60 people were arrested),1,1552577634,KEN
4975450,404,KEN1977,1977,11/30/2007,2007,1,Battles,Armed clash,Kikuyu Ethnic Militia (Kenya),,4,Kalenjin Ethnic Militia (Kenya),,4,44,Eastern Africa,Kenya,Nakuru,Molo,Sirikwa,Molo,-0.248,35.737,3,"Peace Net Keyna, Election Watch, Issue 3 -November 2007",Other,Clash between rival clans related to electoral violence,0,1552577634,KEN
4975451,404,KEN1972,1972,11/30/2007,2007,2,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Elgeyo-Marakwet,Keiyo South,Chepkorio,Chekorio Area,0.3833,35.5333,1,Local Media Source,National,Demonstrations were held to protest the distribution of leaflets depicting ODM leader Odinga as a despot. The event was staged only a day before Kibaki was to visit a nearby town,0,1552577634,KEN
4975456,404,KEN1971,1971,11/29/2007,2007,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Nakuru,Molo,Sirikwa,Molo,-0.248,35.737,3,KRCS 04/12/2007,National,"Thousands displaced following several attacks in the area (almost 9,000 over two days)",0,1552577634,KEN
4975460,404,KEN1970,1970,11/29/2007,2007,2,Battles,Armed clash,Police Forces of Kenya (2002-2013),,1,Unidentified Armed Group (Kenya),,3,13,Eastern Africa,Kenya,Nakuru,Molo,Sirikwa,Molo,-0.248,35.737,3,Agence France Presse,International,2 fighters (who were accused of killing 5 people during the same week and also various arson attacks) were shot dead by police during politically instigated clashes.,2,1552577634,KEN
4975465,404,KEN1967,1967,11/28/2007,2007,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Nyeri,Othaya,Kiru,Ngarua Village,-0.6,36.8667,2,Local Media Source,National,3 members of one family were killed by a group of 40 armed raiders whilst Kibaki gave a speech in nearby Molo town. Linked with ongoing political violence,3,1552577634,KEN
5021436,404,KEN1968,1968,11/28/2007,2007,1,Violence against civilians,Attack,Unidentified Ethnic Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Nakuru,Molo,Sirikwa,Murunduko,-0.25,35.7333,2,The Standard 02/12/07,National,Raiders attack village. Linked with ongoing political violence. 2 civilians killed,0,1553544833,KEN
5021437,404,KEN1969,1969,11/28/2007,2007,1,Violence against civilians,Attack,Unidentified Ethnic Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Nakuru,Molo,Sirikwa,Murunduko,-0.25,35.7333,2,The Standard 02/12/09,National,Raiders attack village. Linked with ongoing political violence,2,1553544833,KEN
4975477,404,KEN1966,1966,11/27/2007,2007,1,Riots,Violent demonstration,Rioters (Kenya),PNU: Party of National Unity,5,Rioters (Kenya),PNU: Party of National Unity,5,55,Eastern Africa,Kenya,Kajiado,Kajiado South,Kimana,Ongata Rongai,-2.75,37.3833,2,"Peace Net Keyna, Election Watch, Issue 3 -November 2007",Other,Rival PNU supporters clashed during political rally,0,1552577634,KEN
4975479,404,KEN1965,1965,11/27/2007,2007,1,Battles,Armed clash,Party of National Unity,,3,ODM: Orange Democratic Movement,,3,33,Eastern Africa,Kenya,Uasin Gishu,Ainabkoi,Kapsoya,Eldoret,0.5167,35.2833,3,"Peace Net Keyna, Election Watch, Issue 3 -November 2007",Other,Rival supporters clash during political rally - police intervened),0,1552577634,KEN
4975502,404,KEN1963,1963,11/25/2007,2007,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),PNU: Party of National Unity,7,37,Eastern Africa,Kenya,Nairobi,Kibra,Lindi,Kibera,-1.3117,36.7891,1,"The Nation, Kenya (MEWNAT) 02/12/2007",National,"A 15 year old student and supporter Party of National Unity (PNU) was attacked in Kibera for wearing a PNU t-shirt, he die later from his injuries",1,1552577634,KEN
4975506,404,KEN1964,1964,11/25/2007,2007,1,Battles,Armed clash,SLDF: Sabaot Land Defence Force,,3,Unidentified Armed Group (Kenya),,3,33,Eastern Africa,Kenya,Bungoma,Mt. Elgon,Kapkateny,Kopsiro,0.826,34.5926,2,IRIN 27/11/07,Other,Unspecified shootings/ violence assumed to be linked with ongoing Aoi/Ndorobo Chebyuk land dispute,0,1552577634,KEN
4975515,404,KEN1962,1962,11/24/2007,2007,2,Battles,Armed clash,Unidentified Armed Group (Kenya),,3,Unidentified Armed Group (Kenya),,3,33,Eastern Africa,Kenya,Nyeri,Nyeri Town,Kiganjo/Mathari,Chekoya,-0.4167,36.9167,2,"Peace Net Keyna, Election Watch, Issue 3 -November 2007",Other,2 killed in clash suspected to be linked with the upcoming elections,2,1552577634,KEN
4975522,404,KEN1961,1961,11/23/2007,2007,1,Battles,Armed clash,Unidentified Armed Group (Kenya),,3,Unidentified Armed Group (Kenya),,3,33,Eastern Africa,Kenya,Nairobi,Mathare,Mabatini,Mathare,-1.2614,36.8608,1,Local Media Source,National,1 killed during clash betweeen supporters of opposing political rivals,1,1552577635,KEN
4975537,404,KEN1960,1960,11/20/2007,2007,1,Battles,Armed clash,Unidentified Armed Group (Somalia),,3,Police Forces of Kenya (2002-2013),,1,13,Eastern Africa,Kenya,Mandera,Mandera East,Township,Mandera,3.9357,41.8542,2,Local Source Project,Local,,0,1552577635,KEN
4975547,404,KEN1953,1953,11/17/2007,2007,2,Riots,Mob violence,Rioters (Kenya),,5,Rioters (Kenya),,5,55,Eastern Africa,Kenya,Nandi,Emgwen,Kilibwoni,Kilibwoni Constituency,0.2167,35.2333,2,"Peace Net Keyna, Election Watch, Issue 2 -November 2007",Other,Clashes between rival political supporters sparked by irregularities in electoral nominations,0,1552577635,KEN
4975548,404,KEN1954,1954,11/17/2007,2007,2,Protests,Peaceful protest,Protesters (Kenya),ODM: Orange Democratic Movement,6,,,0,60,Eastern Africa,Kenya,Kisumu,Kisumu Central,Market Milimani,Kisumu,-0.1,34.75,3,"Peace Net Keyna, Election Watch, Issue 2 -November 2007",Other,"Protests over irregularities in electoral nominations in Nyakatch,Rangwe,Ugenya,Nyatike and Kuria constituencies.",0,1552577635,KEN
4975549,404,KEN1955,1955,11/17/2007,2007,2,Riots,Violent demonstration,Rioters (Kenya),,5,ODM: Orange Democratic Movement,,3,35,Eastern Africa,Kenya,Kilifi,Magarini,Marafa,Magarini,-3.0333,40.0666,2,"Peace Net Keyna, Election Watch, Issue 2 -November 2007",Other,ODM offices were burnt in protest of irregular electoral nominations,0,1552577635,KEN
4975550,404,KEN1956,1956,11/17/2007,2007,2,Violence against civilians,Abduction/forced disappearance,ODM: Orange Democratic Movement,,3,Civilians (Kenya),ODM: Orange Democratic Movement,7,37,Eastern Africa,Kenya,Kisii,Bonchari,Bomorenda,Bonchari,-0.6667,34.7,2,"Peace Net Keyna, Election Watch, Issue 2 -November 2007",Other,ODM officer was held captive by ODM members at polling station over irregularities in electoral nominations (a name was dropped from the final list),0,1552577635,KEN
4975551,404,KEN1957,1957,11/17/2007,2007,2,Violence against civilians,Attack,ODM: Orange Democratic Movement,,3,Civilians (Kenya),ODM: Orange Democratic Movement,7,37,Eastern Africa,Kenya,Siaya,Ugunja,Ugunja,Ugenya,0.1809,34.2958,2,"Peace Net Keyna, Election Watch, Issue 2 -November 2007",Other,ODM officer was beaten by other ODM members at polling station over irregularities in electoral nominations,0,1552577635,KEN
4975552,404,KEN1958,1958,11/17/2007,2007,2,Violence against civilians,Attack,Party of National Unity,,3,Civilians (Kenya),ODM: Orange Democratic Movement,7,37,Eastern Africa,Kenya,Busia,Butula,Marachi West,Bumala,0.3036,34.2014,1,"Peace Net Keyna, Election Watch, Issue 2 -November 2007",Other,PNU supporters attacked and injured ODM civic candidate,0,1552577635,KEN
4975553,404,KEN1959,1959,11/17/2007,2007,2,Violence against civilians,Attack,Party of National Unity,,3,Civilians (Kenya),PNU: Party of National Unity,7,37,Eastern Africa,Kenya,Kiambu,Gatundu North,Ndarugu,Kieni,-0.85,36.6833,2,"Peace Net Keyna, Election Watch, Issue 2 -November 2007",Other,PNU supporters throw rocks at former candidate during political campaign,0,1552577635,KEN
4975556,404,KEN1946,1946,11/17/2007,2007,2,Battles,Armed clash,Party of National Unity,,3,Police Forces of Kenya (2002-2013),,1,13,Eastern Africa,Kenya,Nairobi,Starehe,Nairobi Central,Nairobi,-1.283,36.817,1,"Peace Net Keyna, Election Watch, Issue 2 -November 2007",Other,Clash ensued between police and youth (political supporters) as they tried to force their way into PNU party nominations,0,1552577635,KEN
4975557,404,KEN1947,1947,11/17/2007,2007,2,Battles,Armed clash,Party of National Unity,,3,Police Forces of Kenya (2002-2013),,1,13,Eastern Africa,Kenya,Nairobi,Westlands,Parklands/Highridge,Westlands,-1.2682,36.8091,1,"Peace Net Keyna, Election Watch, Issue 2 -November 2007",Other,Clash ensued between rival PNU groups regarding irregularities in electoral nominations,0,1552577635,KEN
4975558,404,KEN1948,1948,11/17/2007,2007,2,Battles,Armed clash,ODM: Orange Democratic Movement,,3,Party of National Unity,,3,33,Eastern Africa,Kenya,Kakamega,Mumias West,Mumias Central,Mumias,0.3351,34.4864,1,"Peace Net Keyna, Election Watch, Issue 2 -November 2007",Other,ODM and PNU supporters clashed injuring 2 nomination officials,0,1552577635,KEN
4975559,404,KEN1949,1949,11/17/2007,2007,2,Battles,Armed clash,Unidentified Armed Group (Kenya),,3,Unidentified Armed Group (Kenya),,3,33,Eastern Africa,Kenya,Busia,Teso North,Malaba Central,Amagoro,0.6333,34.3333,1,"Peace Net Keyna, Election Watch, Issue 2 -November 2007",Other,Rival party supporters clashed leaving 6 injured,0,1552577635,KEN
4975560,404,KEN1950,1950,11/17/2007,2007,2,Battles,Armed clash,Unidentified Armed Group (Kenya),,3,Unidentified Armed Group (Kenya),,3,33,Eastern Africa,Kenya,Elgeyo-Marakwet,Keiyo North,Kapchemutwa,Iten,0.6702,35.5077,2,"Peace Net Keyna, Election Watch, Issue 2 -November 2007",Other,Clashes between rival political supporters sparked by irregularities in electoral nominations,0,1552577635,KEN
4975561,404,KEN1951,1951,11/17/2007,2007,2,Battles,Armed clash,Unidentified Armed Group (Kenya),,3,Unidentified Armed Group (Kenya),,3,33,Eastern Africa,Kenya,Baringo,Baringo Central,Kapropita,Kabarnet,0.4919,35.743,2,"Peace Net Keyna, Election Watch, Issue 2 -November 2007",Other,Clashes between rival political supporters sparked by irregularities in electoral nominations,0,1552577635,KEN
4975562,404,KEN1952,1952,11/17/2007,2007,2,Battles,Armed clash,Unidentified Armed Group (Kenya),,3,Unidentified Armed Group (Kenya),,3,33,Eastern Africa,Kenya,Baringo,Baringo South,Marigat,Makutani,0.5,36,2,"Peace Net Keyna, Election Watch, Issue 2 -November 2007",Other,Clashes between rival political supporters sparked by irregularities in electoral nominations,0,1552577635,KEN
4975568,404,KEN1945,1945,11/16/2007,2007,2,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Machakos,Kathiani,Kathiani Central,Kathiani,-1.4167,37.3333,2,"Peace Net Keyna, Election Watch, Issue 2 -November 2007",Other,Presiding officer and other electoral officers were attacked and locked up by political supporters in response to irregular electoral nominations,0,1552577635,KEN
4975581,404,KEN1943,1943,11/14/2007,2007,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Nakuru,Kuresoi North,Kiptororo,Kuresoi,-0.3012,35.5321,1,"Peace Net Keyna, Election Watch, Issue 1.1 -November 2007",Other,Houses burned - linked to electoral violence,0,1552577635,KEN
4975582,404,KEN1944,1944,11/14/2007,2007,2,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Nyandarua,Kipipiri,North Kinangop,Nyandarua,-0.55,36.6167,1,"Peace Net Keyna, Election Watch, Issue 1.1 -November 2007",Other,1 killed - linked to electoral violence,1,1552577635,KEN
4975593,404,KEN1941,1941,11/12/2007,2007,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Nyamira,Kitutu Masaba,Magombo,Kibuku Village,-0.6666,34.9333,1,Local Media Source,National,3 people killed by unidentified attackers. 1 is believed to be related to the former Mt Elgon MP John Serut,3,1552577635,KEN
4975594,404,KEN1942,1942,11/12/2007,2007,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Bungoma,Mt. Elgon,Cheptais,Cheptais,0.8099,34.4564,1,The Nation (MEWNAT) 14/11/09,National,1 relation of former Mt Elgon MP John Serut was killed (unidentifed assailant),1,1552577635,KEN
4975642,404,KEN1940,1940,11/07/2007,2007,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Kisii,Nyaribari Chache,Kisii Central,Kisii,-0.6833,34.7667,1,Local Media Source,National,ODM candidates were attcked during campaigns. Clash between hired men and ODM supporters,0,1552577635,KEN
4975655,404,KEN1939,1939,11/05/2007,2007,1,Riots,Mob violence,Rioters (Kenya),PNU: Party of National Unity,5,Rioters (Kenya),PNU: Party of National Unity,5,55,Eastern Africa,Kenya,Nairobi,Kibra,Lindi,Kibera,-1.3117,36.7891,1,"Peace Net Keyna, Election Watch, Issue 4 -December 2007",Other,2 injured during PNU meeting - electoral violence,0,1552577635,KEN
4975679,404,KEN1938,1938,11/03/2007,2007,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Wajir,Wajir East,Township,Wajir,1.75,40.06,2,"Peace Net Keyna, Election Watch, Issue 4 -December 2007",Other,1 person was attacked and injured by a rival group for supporting rival parliamentary candidate of Mr. Mohammed Abdi - electoral violence,0,1552577635,KEN
4975762,404,KEN1937,1937,10/24/2007,2007,1,Violence against civilians,Attack,Sabeny Ethnic Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Trans Nzoia,Endebess,Chepchoina,Chepchoina,1.1833,34.8,1,"The Nation, Kenya (MEWNAT) 25/10/2007",National,1 man was shot dead by unidentified cattle rustlers. 120 cattle were stolen . Rustlers are believed to have crossed the Ugandan border,1,1552577635,KEN
4975837,404,KEN1936,1936,10/17/2007,2007,1,Battles,Armed clash,SLDF: Sabaot Land Defence Force,,3,Police Forces of Kenya (2002-2013),,1,13,Eastern Africa,Kenya,Baringo,Baringo North,Kabartonjo,Kaimugul,0.6667,35.7833,1,Local Media Source,National,2 police killed in shootout with SLDF. Linked with Soi/Ndorobo Chebyuk land dispute,2,1552577635,KEN
4975896,404,KEN1934,1934,10/13/2007,2007,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),Party of National Unity,7,37,Eastern Africa,Kenya,Nairobi,Embakasi North,Dandora Area Ii,Dandora,-1.25,36.9,1,Local Media Source,National,"Ms Asha Ali, a Dandora civic aspirant in the coming General Election, was recently beaten by three men and warned against carrying on with her campaigns. She was attacked on her way home from a Party of National Unity (PNU) rally in Nakuru.",0,1552577635,KEN
4975939,404,KEN1935,1935,10/08/2007,2007,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Tharaka-Nithi,Nithi,Karingani,Chuka,-0.3333,37.65,1,Local Media Source,National,"Political aspirant, Aileen Kaari Nyaga was attacked at her property, the attackers demanded that she quit her campaign",0,1552577635,KEN
4975976,404,KEN1933,1933,10/04/2007,2007,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Nairobi,Embakasi East,Embakasi,Embakasi,-1.333,36.901,1,Local Media Source,National,"Political aspirant, Inviolata Mbwavi was attacked by unidentified youths as she launched her campaign for parliament (she is the first self-declared HIV positive politician and actively campaigns for the issue)",0,1552577635,KEN
4976073,404,KEN1932,1932,9/27/2007,2007,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Nairobi,Starehe,Nairobi Central,Nairobi,-1.283,36.817,2,Xinhua News (XNEWS) 27/09/2007,International,Peaceful demonstration by civil society organisations urging government to reject unfair trade agreemements with the EU. The event corresponded with similar protests across the globe and marked the start of the 5th negotiation rounds for the EPAs,0,1552577635,KEN
